/guidance/salmonella-get-your-egg-laying-hens-tested,[(0, 0.97953571417036667)]
/government/publications/keeping-wild-birds-register-a-schedule-4-bird-for-commercial-use,[(0, 0.94529862713519519), (2, 0.013928125928427425), (4, 0.013593081816433754)]
/guidance/culling-during-a-disease-outbreak-animals-that-may-be-spared,[(0, 0.95733492454835489), (3, 0.010670551563416572), (4, 0.010668146210585509)]
/guidance/get-a-licence-to-hold-an-animal-gathering,[(0, 0.96633439741710914)]
/guidance/bse,[(0, 0.97244102554890799)]
/guidance/chronic-wasting-disease,[(0, 0.96413434434217615)]
/guidance/paramyxovirus-infection,[(0, 0.95459462852404642), (2, 0.011354428355329651), (3, 0.011353208895046183)]
/guidance/rabies,[(0, 0.9652669569852117)]
/guidance/scrapie,[(0, 0.96934009911369168)]
/guidance/sheep-scab,[(0, 0.9510675405138983), (4, 0.012237851635784069), (3, 0.012233599553852089)]
/guidance/warble-fly-how-to-spot-and-report-the-disease,[(0, 0.95589633829583265), (4, 0.011027857541371642), (1, 0.011026682785238499)]
/government/news/single-helpline-for-farming-advice,[(0, 0.9606634871292592)]
/guidance/poultry-health-scheme-how-to-register,[(0, 0.96446256950054565)]
/guidance/bringing-non-specified-animal-pathogens-or-carriers-into-the-uk,[(0, 0.95964303789873162), (2, 0.010103099940291061), (4, 0.010085062539056912)]
/government/publications/biodiesel-production-approval-application,[(0, 0.93410535584969756), (4, 0.016476934687945099), (3, 0.016475345298186343)]
/government/publications/handling-and-storage-plants-for-animal-by-products-application,[(0, 0.93629499775339986), (4, 0.015929460567969785), (3, 0.01592816705596533)]
/government/publications/incineration-of-animal-by-products-approval-application,[(0, 0.93861998249790313), (4, 0.01534762189664882), (1, 0.015346659317085641)]
/government/publications/keeping-a-wild-disabled-bird-licence-application,[(0, 0.94424119376003324), (2, 0.014095912187132518), (4, 0.013889645204851468)]
/government/publications/pet-food-plant-approval-application,[(0, 0.93821522363908361), (4, 0.015448880145328036), (1, 0.015447479714996453)]
/government/publications/pasteurisation-of-animal-by-products-and-catering-waste-approval-application,[(0, 0.94614846037450984), (4, 0.013465580105396655), (3, 0.013464544910678366)]
/government/publications/burning-poultry-manure-at-your-farm-apply-for-approval,[(0, 0.94219655302590577), (4, 0.014453543707040254), (3, 0.014451578993376882)]
/government/publications/zoo-animals-feed-application-to-use-abps,[(0, 0.94631616171009358), (4, 0.013424578018719671), (3, 0.013422954674309822)]
/government/publications/bats-submission-for-rabies-screening,[(0, 0.90642394955670114), (1, 0.023411723755150483), (2, 0.023401267376943764)]
/government/publications/endangered-species-declaration-of-a-gift-or-loan,[(0, 0.93910553727819857), (2, 0.01537615226461179), (3, 0.015173762612871854)]
/government/publications/application-for-approval-or-re-inspection-as-a-poultry-compartment-free-from-avian-influenza-and-newcastle-disease,[(0, 0.94739287884808354), (4, 0.013158304321797978), (3, 0.013155204034266541)]
/government/news/apha-launches-new-customer-service-standards,[(0, 0.91165445035919879), (2, 0.036184814223424108), (4, 0.017388909391906349)]
/government/publications/defra-approved-disinfectant-application,[(0, 0.93086592847052174), (4, 0.017290241598728485), (3, 0.017285850497294399)]
/government/news/protecting-the-nation-from-animal-diseases-for-150-years,[(0, 0.96632732028435475)]
/government/publications/reports-relating-to-recent-cases-of-avian-influenza-bird-flu,[(0, 0.94102911369789877), (4, 0.015348163015412969), (1, 0.014544399316663766)]
/government/publications/animal-health-and-welfare-framework-2015-to-2017,[(0, 0.93861092065187879), (2, 0.015363067927089986), (4, 0.015343159372914991)]
/government/news/apha-data-will-support-state-of-the-art-animal-health-innovation-hub,[(0, 0.96790279940093971)]
/government/publications/apha-science-strategy-2015-to-2020,[(0, 0.93912566392089813), (4, 0.015223902254821094), (3, 0.015221042809210635)]
