/guidance/salmonella-get-your-egg-laying-hens-tested,[(2, 0.97954209520297786)]
/government/publications/application-for-an-export-licence-for-ponies-including-horses-of-147-cms-14-2-hands-or-less,[(2, 0.91973286114702413), (0, 0.020107772011617384), (4, 0.020053821246213566)]
/guidance/bovine-tb-badger-vaccination-training,[(2, 0.95690948800556608), (0, 0.010938175025754634), (4, 0.010717968816819492)]
/guidance/bovine-tb,[(2, 0.97013071322356748)]
/government/news/apha-publishes-information-on-new-arrangements-for-veterinary-services,[(2, 0.96239419271274562)]
/government/news/members-of-new-animal-disease-surveillance-governance-board-announced,[(2, 0.95576178228509623), (3, 0.011062766258097607), (1, 0.011061045698676863)]
/government/publications/endangered-species-application-for-travelling-exhibition-certificate,[(0, 0.84708679089395345), (2, 0.10424233524074478), (4, 0.016223861825435185)]
/government/statistics/national-feed-audit-summary-statistics,[(2, 0.94752536293089595), (0, 0.013124154851499401), (4, 0.013118409256455559)]
/government/publications/highly-pathogenic-avian-influenza-north-america-africa-and-europe,[(3, 0.57699172841609325), (2, 0.34846159178490699), (0, 0.024981926942417992)]
/government/publications/live-animals-not-pet-dogs-cats-ferrets-application-for-import-licence,[(2, 0.92687040439472423), (0, 0.018340635998493671), (4, 0.018263617919457676)]
/government/news/british-horticulture-praised-by-environment-secretary,[(2, 0.95102162731619422), (3, 0.012247252609520452), (0, 0.012245316194669859)]
/guidance/cross-compliance-inspections,[(2, 0.96008736367421743)]
/government/news/gold-at-rhs-chelsea-flower-show-for-the-apha-garden,[(2, 0.95658527185125919), (0, 0.010998445747245922), (4, 0.010805874711703004)]
/government/publications/plant-imports-additional-declarations-for-phytosanitary-certificates,[(2, 0.90643919840944387), (0, 0.023414861928337923), (3, 0.023382425015557876)]
/government/publications/plant-species-by-import-category,[(2, 0.90127419190790736), (0, 0.024783161047774907), (4, 0.024648225808545001)]
/government/publications/plant-imports-external-temporary-storage-facilities-etsf,[(2, 0.90537916159457643), (4, 0.02366003884859437), (3, 0.023657920208645239)]
/government/publications/animal-breeds-at-risk-registration,[(2, 0.93088218182364357), (3, 0.017284093673677045), (4, 0.017283455396861127)]
/government/publications/disease-surveillance-reports-2014,[(2, 0.95087758790389842), (0, 0.012283501499998845), (1, 0.012280300280813547)]
/government/publications/pig-disease-surveillance-reports-2014,[(2, 0.93976332111805116), (0, 0.015133523150136319), (4, 0.015036029665552949)]
/government/publications/avian-disease-surveillance-reports-2014,[(2, 0.92954280912612852), (0, 0.017641612167741079), (4, 0.017610819837697432)]
/government/publications/cattle-disease-surveillance-reports-2014,[(2, 0.93056392934596932), (0, 0.017381647518755188), (4, 0.017356417981219043)]
/government/publications/small-ruminant-disease-surveillance-reports-2014,[(2, 0.93206185474264358), (0, 0.017006125573074009), (4, 0.016982387070485157)]
/government/publications/exotic-and-farmed-species-disease-surveillance-reports-2014,[(2, 0.94068720277946183), (4, 0.014844038978487897), (0, 0.014843054432470255)]
/government/publications/tuberculosis-in-goats,[(2, 0.92981466561186421), (0, 0.017562889342283772), (3, 0.017541960417698843)]
/government/news/professor-dirk-pfeiffer-joins-apha,[(2, 0.95467705873240005), (3, 0.011335501615438788), (1, 0.011330807513499996)]
/government/organisations/animal-and-plant-health-agency/about/equality-and-diversity,[(2, 0.71206242693931177), (1, 0.20721086417283421), (0, 0.026917178464246422)]
/government/publications/2010-to-2015-government-policy-animal-and-plant-health,[(2, 0.92411367489794005), (4, 0.018973990540360284), (3, 0.018973876776678868)]
/government/publications/wildlife-disease-surveillance-reports-2014,[(2, 0.94416221849163173), (0, 0.013999661653307762), (1, 0.01394632722077889)]
/government/publications/seed-imports-over-2kg-from-third-countries,[(2, 0.91307716977253128), (3, 0.02175003632441776), (4, 0.021735424472412695)]
/government/publications/endangered-species-application-for-commercial-use,[(0, 0.82912046399160233), (2, 0.12988604531860487), (4, 0.013664826333275669)]
/government/publications/endangered-species-application-for-import-and-export-permit,[(0, 0.73125482538054143), (2, 0.22558065295710569), (4, 0.014388472529609158)]
/government/publications/animal-and-plant-health-agency-annual-report-and-accounts-2014-to-2015,[(2, 0.92480353054097941), (0, 0.018813239592175443), (3, 0.018795325851844024)]
/government/publications/protecting-cattle-against-tb-infection-in-high-incidence-areas,[(2, 0.94490047281671063), (0, 0.013831293280229201), (4, 0.013756729295822934)]
/government/publications/protecting-cattle-against-tb-infection-in-low-incidence-areas,[(2, 0.94589147638564808), (0, 0.013570348675717891), (4, 0.013513402660881647)]
/government/publications/licensed-testing-station-application,[(2, 0.94105902419668763), (0, 0.014975548696647514), (4, 0.014655560133003703)]
/government/publications/ahvla-veterinary-and-technical-strategy,[(2, 0.93943069670512314), (0, 0.015172966458614861), (4, 0.01513308924286827)]
/government/publications/apha-livestock-keeper-satisfaction-and-communication-survey-2015,[(2, 0.96255893834361095)]
/government/publications/highly-pathogenic-avian-influenza-h7n7-in-poultry-in-germany,[(3, 0.61492020616175902), (2, 0.31338710791798713), (1, 0.023904110909968197)]
/guidance/exporting-grain-to-non-eu-countries,[(2, 0.97705204002454316)]
/guidance/issuing-plant-passports-to-trade-plants-in-the-eu,[(2, 0.97245568182198183)]
/government/publications/parasitology-literature-review-and-horizon-scanning,[(2, 0.90878994533017643), (0, 0.022825594661281215), (4, 0.022796155253859644)]
/government/publications/welfare-of-animals-transport-order-2006-application-for-inspection,[(2, 0.92736318582434285), (0, 0.018195090039554107), (4, 0.018149334554245198)]
/government/publications/holding-a-slaughter-gathering-for-the-sale-of-tb-restricted-cattle,[(2, 0.94358140086194364), (3, 0.014109273459425198), (4, 0.014109215236662219)]
/government/news/twyford-seed-supplier-herbiseed-ltd-guilty-of-phytosanitary-certificate-fraud,[(2, 0.95597147406833505), (4, 0.011027549291866424), (1, 0.011005221433747568)]
/government/statistics/consultation-on-changes-to-statistics-on-tb-in-cattle,[(2, 0.92867917688247992), (4, 0.017833615078184182), (1, 0.017833344428775266)]
/government/publications/non-statutory-zoonoses-disease-surveillance-reports-2014,[(2, 0.92852790395944829), (0, 0.017896774736734438), (4, 0.017858773683794817)]
/guidance/handling-and-disposing-of-international-catering-waste,[(2, 0.96854326438123706)]
/government/publications/seed-lot-entry-forms,[(2, 0.93633933755823406), (1, 0.015916559997993109), (4, 0.015915233982691575)]
/government/publications/seed-certification-bulking-of-crops,[(2, 0.93232454704284462), (3, 0.016920894187191463), (4, 0.016919332741022849)]
/government/publications/seed-crop-entry,[(2, 0.9292256828037877), (4, 0.017694486271834533), (3, 0.017694041674410889)]
/government/collections/guidance-for-keepers-of-sheep-goats-and-pigs,[(2, 0.95939221095251337), (0, 0.010181524010020385), (4, 0.010143049494914923)]
/government/publications/lumpy-skin-disease-in-greece,[(2, 0.8971413109498213), (1, 0.025965797690207425), (3, 0.025649179502548709)]
/guidance/bovine-tb-getting-your-cattle-tested-in-england,[(2, 0.97593435005795282)]
/government/publications/request-sampling-and-testing-of-a-seed-lot,[(2, 0.93962280262248898), (3, 0.015099831625818268), (4, 0.015098216784976819)]
/guidance/eggs-trade-regulations,[(2, 0.97268120217493392)]
/government/publications/bovine-tuberculosis-tb-in-domestic-pets,[(2, 0.93842040840879815), (0, 0.015399598922822144), (3, 0.015396070502599012)]
/guidance/local-authorities-regulation-of-zoos-and-circuses,[(2, 0.97098182487373819)]
/government/publications/adjacent-holding-licence-application-wales,[(2, 0.93808127378297546), (0, 0.015653110072572841), (4, 0.015422372653695319)]
/government/publications/animal-pathogens-guidance-on-controls,[(2, 0.94151013806014061), (0, 0.014672697305761834), (4, 0.01460630776851999)]
/guidance/keeping-zoo-animals,[(2, 0.97093498129195788)]
/guidance/poultry-registration,[(2, 0.95947173606320701), (0, 0.010178006346118946), (3, 0.010117619403322889)]
/government/publications/application-for-an-export-licence-for-horses-over-147-cm-14-2-hands-in-height-including-foals-at-the-foot-of-dams,[(2, 0.92639232730331211), (0, 0.018434660676633532), (4, 0.018391964738245999)]
/government/publications/interim-land-association-management-application,[(2, 0.92895349958333129), (0, 0.017781283580240059), (4, 0.017756588273949898)]
/guidance/disease-prevention-for-livestock-farmers,[(2, 0.97639546672236943)]
/government/publications/avian-quarantine-facilities-approved-premises,[(2, 0.94670721864655916), (0, 0.013334108284140713), (1, 0.013320663130573675)]
/government/publications/poultry-health-scheme-list-of-members,[(2, 0.93416169948224559), (3, 0.016460437102797078), (0, 0.016460270169161378)]
/guidance/get-approval-for-method-7-processing-of-animal-by-products,[(2, 0.9624730510589754)]
/guidance/how-to-operate-an-animal-by-product-abp-processing-facility,[(2, 0.96949900863173588)]
/guidance/validate-your-animal-by-product-abp-processing-facility,[(2, 0.97539974816045527)]
/government/publications/keeping-wild-birds-register-a-schedule-4-bird-for-commercial-use,[(2, 0.94579048909592212), (0, 0.013601906000553134), (4, 0.013536371891319288)]
/guidance/culling-during-a-disease-outbreak-animals-that-may-be-spared,[(2, 0.95726518512671044), (0, 0.010695468534123656), (3, 0.010681584944561381)]
/guidance/get-a-licence-to-hold-an-animal-gathering,[(2, 0.96624555516938115)]
/guidance/bse,[(2, 0.97245407725140542)]
/guidance/chronic-wasting-disease,[(2, 0.96408557698943376)]
/guidance/paramyxovirus-infection,[(2, 0.95454714646580474), (0, 0.011375168081345765), (3, 0.011359747552043968)]
/guidance/rabies,[(2, 0.96523070261518495)]
/guidance/scrapie,[(2, 0.96932765871535087)]
/guidance/sheep-scab,[(2, 0.95102558952757021), (1, 0.012246435337785307), (0, 0.012243729790071278)]
/guidance/warble-fly-how-to-spot-and-report-the-disease,[(2, 0.955838369520705), (4, 0.011042301743882658), (3, 0.011042147962738223)]
/government/news/single-helpline-for-farming-advice,[(2, 0.96062149014713394)]
/guidance/poultry-health-scheme-how-to-register,[(2, 0.96433999902562295)]
